Dimension, epsilon, agg_thr, box_thr, fpr, falsepositive_c, falsepositive_bf, falsenegative_c, bfsize
87,0.046415888336127774,0.9,0.01778279410038923,0.984023139945,64946,32,1898,2279
2,0.004641588833612777,0.9,0.0005623413251903491,0.98090348765,64751,21,945,1137
5,0.00021544346900318845,0.9,0.1,0.796101949025,51940,629,155993,186906
3,0.0001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
17,0.01,0.9,0.00023713737056616554,0.97894991898,64625,18,237,290
2,0.00046415888336127773,0.9,0.0,0.952266291097,62831,50,5311,6370
256,0.046415888336127774,0.8,0.0,0.986991352808,65164,10,25,37
5,0.0001,0.8,0.0005623413251903491,0.779791922221,50892,600,162111,194236
149,0.046415888336127774,0.8,0.007498942093324558,0.985961564672,65081,25,1655,1988
256,0.004641588833612777,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
3,0.1,0.9,0.007498942093324558,0.98647645874,65123,17,434,526
256,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.1,0.8,0.0,0.987839413627,65222,8,24,36
149,0.002154434690031882,0.9,0.001333521432163324,0.970590462345,64037,54,4848,5815
10,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
3,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.00021544346900318845,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,0.9,0.01778279410038923,0.98023715415,64696,32,2206,2649
50,0.002154434690031882,0.9,0.01778279410038923,0.967410234277,63808,73,9005,10795
17,0.01,0.8,0.01778279410038923,0.982629897173,64853,33,2192,2632
29,0.00046415888336127773,0.8,0.01778279410038923,0.947677676313,62452,126,28921,34656
2,0.00046415888336127773,0.8,0.00023713737056616554,0.949131494859,62599,75,12813,15358
3,0.004641588833612777,0.8,0.1,0.971832265685,64120,53,5537,6640
10,0.00046415888336127773,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.8,0.042169650342858224,0.723774476398,46803,990,212234,254289
3,0.004641588833612777,0.9,0.0,0.976375448639,64452,21,444,539
29,0.1,0.8,0.0031622776601683794,0.987566822649,65188,24,160,198
3,0.00046415888336127773,0.8,0.0,0.945920978904,62388,74,6936,8316
10,0.01,0.8,0.001333521432163324,0.981796980298,64813,18,230,280
2,0.00021544346900318845,0.9,0.007498942093324558,0.886541577696,58203,338,76726,91933
10,0.021544346900318822,0.9,0.007498942093324558,0.970908485151,64078,34,2033,2442
5,0.002154434690031882,0.9,0.0005623413251903491,0.960504596187,63364,61,5828,6989
256,0.00021544346900318845,0.8,0.007498942093324558,0.932503445247,61396,180,37833,45335
256,0.021544346900318822,0.8,0.007498942093324558,0.985037784138,65019,26,1697,2039
5,0.021544346900318822,0.8,0.01778279410038923,0.975754546969,64397,35,2123,2548
5,0.001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,0.8,0.0001,0.949631244984,62642,65,11077,13277
5,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
2,0.01,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,0.9,0.0,0.976027137946,64433,17,268,327
2,0.00021544346900318845,0.8,0.0005623413251903491,0.916996047431,60379,173,39945,47866
149,0.001,0.8,0.007498942093324558,0.966865052322,63797,48,9744,11680
2,0.046415888336127774,0.8,0.042169650342858224,0.985991852559,65087,21,1097,1320
3,0.01,0.9,0.0031622776601683794,0.979631396423,64669,19,525,634
87,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
2,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
3,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
5,0.00021544346900318845,0.8,0.0001,0.895627943604,58969,172,39524,47361
256,0.046415888336127774,0.9,0.0031622776601683794,0.984840912877,65012,20,178,219
5,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.0001,0.9,0.007498942093324558,0.612511925855,39176,1270,353519,423567
10,0.1,0.8,0.0001,0.986431026911,65129,8,24,36
29,0.1,0.8,0.0005623413251903491,0.987536534763,65209,1,35,48
2,0.001,0.8,0.007498942093324558,0.957172928687,63130,75,15988,19162
2,0.01,0.8,0.00023713737056616554,0.984129147547,64967,18,185,225
149,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
3,0.01,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,0.9,0.0,0.983689973195,64945,11,33,46
10,0.002154434690031882,0.8,0.0031622776601683794,0.97204428089,64136,51,5362,6431
87,0.001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.004641588833612777,0.9,0.0005623413251903491,0.975830266685,64416,21,756,912
5,0.004641588833612777,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.01,0.9,0.01778279410038923,0.978101858162,64551,36,2598,3118
87,0.0001,0.9,0.0031622776601683794,0.689942907334,44615,944,252215,302192
17,0.00046415888336127773,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
17,0.001,0.9,0.00023713737056616554,0.96051974013,63366,60,7401,8873
2,0.004641588833612777,0.8,0.0,0.981130646798,64766,21,339,412
256,0.00021544346900318845,0.9,0.042169650342858224,0.825950661033,54046,494,114946,137725
256,0.01,0.8,0.042169650342858224,0.98319022307,64890,33,2197,2638
2,0.046415888336127774,0.8,0.0031622776601683794,0.987309375615,65178,17,73,93
17,0.001,0.9,0.01778279410038923,0.948207714325,62513,100,23516,28181
50,0.01,0.9,0.001333521432163324,0.979873699514,64685,19,313,382
87,0.0001,0.9,0.007498942093324558,0.644359638363,41368,1181,309262,370542
256,0.1,0.9,0.001333521432163324,0.985825269184,65086,11,37,50
10,0.001,0.8,0.042169650342858224,0.955522238881,63018,78,19439,23297
256,0.00021544346900318845,0.9,0.0005623413251903491,0.914557872579,60237,154,37824,45324
5,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
10,0.004641588833612777,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.9,0.00023713737056616554,0.816637135977,53564,361,93212,111686
50,0.001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,0.8,0.001333521432163324,0.985779837354,65081,13,55,71
29,0.046415888336127774,0.8,0.0001,0.986537034513,65133,11,25,37
256,0.001,0.8,0.00023713737056616554,0.971544530765,64108,46,3423,4108
50,0.00046415888336127773,0.8,0.0005623413251903491,0.96147380855,63431,58,8836,10593
149,0.01,0.8,0.007498942093324558,0.983705117138,64932,25,1813,2177
10,0.004641588833612777,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.046415888336127774,0.9,0.1,0.983099359411,64888,29,1995,2396
10,0.046415888336127774,0.8,0.00023713737056616554,0.98490148865,65021,15,29,41
256,0.001,0.9,0.0001,0.965305226175,63690,52,4582,5495
3,0.021544346900318822,0.8,0.0031622776601683794,0.981751548468,64813,15,161,199
29,0.002154434690031882,0.8,0.007498942093324558,0.974255296594,64295,38,4659,5588
149,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
87,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
149,0.004641588833612777,0.8,0.0001,0.981918131843,64821,18,121,152
5,0.0001,0.8,0.042169650342858224,0.608150470219,38803,1355,372433,446229
87,0.001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.0001,0.8,0.0001,0.923068768646,60837,116,27476,32926
2,0.01,0.9,0.0005623413251903491,0.984129147547,64966,19,212,258
87,0.004641588833612777,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
149,0.002154434690031882,1.0,0.0,0.0595308406403,0,3931,839364,1005675
10,0.1,0.8,0.007498942093324558,0.985961564672,65086,20,534,646
256,0.002154434690031882,0.9,0.0,0.971801977799,64146,25,981,1181
5,0.021544346900318822,0.8,0.0,0.977147789741,64509,15,82,104
256,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
3,0.0001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,0.8,0.007498942093324558,0.929035482259,61167,180,38957,46680
29,0.00046415888336127773,0.8,0.0005623413251903491,0.960989202369,63397,60,9448,11326
149,0.00046415888336127773,0.8,0.042169650342858224,0.946057274393,62336,135,29344,35164
3,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.021544346900318822,0.8,0.0001,0.986128148047,65105,12,30,43
50,0.0001,0.8,0.00023713737056616554,0.91770781276,60449,150,34900,41821
3,0.0001,0.8,0.00023713737056616554,0.858601002529,56343,353,81949,98192
87,0.002154434690031882,0.9,0.0031622776601683794,0.96942437872,63969,45,5952,7137
50,0.021544346900318822,0.8,0.0031622776601683794,0.985613253979,65076,7,201,247
3,0.046415888336127774,0.9,0.0005623413251903491,0.983659685309,64943,11,45,60
29,0.00046415888336127773,0.8,0.001333521432163324,0.958157284994,63209,61,14280,17115
256,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
3,0.01,0.8,0.0005623413251903491,0.979873699514,64687,17,276,336
29,0.004641588833612777,0.9,0.0001,0.975633395424,64403,21,484,585
10,0.00021544346900318845,0.8,0.001333521432163324,0.908591158966,59774,223,54645,65477
3,0.021544346900318822,0.9,0.007498942093324558,0.981085214968,64761,23,1242,1494
10,0.00021544346900318845,0.8,0.00023713737056616554,0.925870398134,61036,102,29152,34933
17,0.0001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,0.9,0.01778279410038923,0.982417881968,64838,34,1889,2268
2,0.046415888336127774,0.9,0.007498942093324558,0.986537034513,65128,16,810,977
17,0.002154434690031882,0.9,0.0001,0.969394090833,63984,28,1939,2329
29,0.021544346900318822,0.8,0.0,0.985825269184,65087,10,33,46
29,0.001,0.8,0.0,0.97109021247,64099,25,1633,1963
256,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
50,0.001,0.9,0.1,0.949267790347,62576,107,25044,30012
256,0.00046415888336127773,0.8,0.001333521432163324,0.958475307801,63240,51,13523,16208
3,0.00021544346900318845,0.8,0.0,0.922417579089,60806,104,13993,16771
10,0.0001,0.8,0.0001,0.878454712038,57829,178,47579,57012
50,0.01,0.8,0.0,0.984704617388,65002,21,58,75
87,0.021544346900318822,0.8,0.0,0.986113004104,65105,11,29,42
3,0.0001,0.9,0.007498942093324558,0.749443460088,48703,785,215306,257970
149,0.0001,0.8,0.007498942093324558,0.799282177093,52178,601,137007,164158
29,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.0001,0.9,0.0001,0.824739145579,54163,297,86645,103818
3,0.001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
5,0.0001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
2,0.1,0.9,0.1,0.990398740024,65387,12,63,81
256,0.00021544346900318845,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.1,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.002154434690031882,0.8,0.0001,0.973891841958,64292,17,998,1201
17,0.002154434690031882,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.8,0.01778279410038923,0.977374948889,64503,36,1927,2314
2,0.004641588833612777,1.0,0.0,0.0595308406403,0,3931,839364,1005675
17,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.01,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
149,0.001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,0.8,0.00023713737056616554,0.976693471446,64466,28,961,1157
3,0.1,0.8,0.0005623413251903491,0.986839913377,65154,10,27,39
2,0.0001,0.8,0.01778279410038923,0.766828706859,49823,813,196406,235325
2,0.004641588833612777,0.9,0.1,0.97666318356,64443,49,4483,5376
10,0.00046415888336127773,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
2,0.00046415888336127773,0.8,0.01778279410038923,0.928823467054,61146,187,40217,48190
2,0.0001,0.8,0.0031622776601683794,0.824012236306,53880,532,137169,164352
17,0.021544346900318822,0.9,0.00023713737056616554,0.981539533264,64798,16,81,102
3,0.01,0.9,0.0001,0.97994941923,64691,18,192,235
256,0.001,0.8,0.042169650342858224,0.962897339209,63519,64,15791,18926
10,0.00046415888336127773,0.8,0.007498942093324558,0.936486302303,61709,130,35676,42750
87,0.002154434690031882,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.01,0.9,0.007498942093324558,0.966501597686,63772,49,3145,3773
5,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
256,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
3,0.004641588833612777,0.9,0.001333521432163324,0.975845410628,64409,29,2052,2465
29,0.00021544346900318845,0.8,0.001333521432163324,0.937455514667,61757,146,33472,40109
149,0.001,0.8,0.0001,0.971499098935,64120,31,1971,2367
50,0.004641588833612777,0.8,0.0005623413251903491,0.981160934684,64774,15,238,292
50,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.01,0.8,0.0005623413251903491,0.973846410128,64280,26,486,587
17,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
5,0.1,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,0.8,0.1,0.971741402026,64122,45,7279,8727
17,0.046415888336127774,0.8,0.007498942093324558,0.985719261581,65067,23,1485,1785
3,0.004641588833612777,0.8,0.01778279410038923,0.973149788742,64205,55,4815,5775
17,0.021544346900318822,0.9,0.1,0.979025638696,64613,35,2390,2869
10,0.021544346900318822,0.9,0.001333521432163324,0.971923129344,64151,28,286,348
10,0.1,0.8,0.0031622776601683794,0.986552178456,65125,20,154,190
256,0.021544346900318822,0.9,0.0031622776601683794,0.983508245877,64931,13,266,325
256,0.002154434690031882,0.9,0.0031622776601683794,0.969651537867,63981,48,5801,6956
87,0.01,0.8,0.001333521432163324,0.984840912877,65018,14,115,144
149,0.004641588833612777,0.9,0.001333521432163324,0.97561825148,64397,26,1254,1508
17,0.002154434690031882,0.9,0.01778279410038923,0.96476004422,63649,57,10214,12243
29,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.046415888336127774,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.004641588833612777,0.9,0.007498942093324558,0.973316372117,64233,38,3987,4782
50,0.046415888336127774,0.9,0.042169650342858224,0.983387094332,64906,30,1987,2386
2,0.002154434690031882,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.00046415888336127773,0.9,0.0001,0.951357654506,62758,63,9434,11309
87,0.1,0.9,0.0031622776601683794,0.985446670604,65053,19,165,203
87,0.00046415888336127773,0.9,0.0,0.952826616995,62853,65,7261,8706
17,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.01,0.9,0.007498942093324558,0.977677827753,64514,45,2374,2851
149,0.021544346900318822,0.9,0.00023713737056616554,0.983553677707,64929,18,65,84
29,0.002154434690031882,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.004641588833612777,0.8,0.01778279410038923,0.978404737025,64570,37,3347,4015
87,0.004641588833612777,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.01,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,0.8,0.0,0.985492102434,65063,12,33,46
10,0.004641588833612777,0.8,0.0001,0.978586464344,64600,19,342,415
256,0.021544346900318822,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
149,0.00046415888336127773,0.8,0.1,0.943785682916,62178,143,31400,37628
2,0.1,0.8,0.01778279410038923,0.991352808444,65453,9,60,78
10,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.00021544346900318845,0.8,0.0005623413251903491,0.945693819757,62351,96,22392,26834
149,0.002154434690031882,0.9,0.0005623413251903491,0.971059924583,64073,49,3751,4500
29,0.001,0.9,0.01778279410038923,0.950358154256,62671,84,22290,26713
50,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.021544346900318822,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
149,0.021544346900318822,0.8,0.00023713737056616554,0.986097860161,65103,12,37,51
29,0.021544346900318822,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
149,0.046415888336127774,0.8,0.042169650342858224,0.985719261581,65065,25,1764,2119
2,0.01,0.9,0.0,0.984204867263,64971,19,117,145
256,0.001,0.8,0.001333521432163324,0.970469310799,64042,41,5113,6133
5,0.1,0.8,0.0005623413251903491,0.982796480548,64886,11,27,39
10,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.002154434690031882,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
3,0.001,0.8,0.0001,0.958414732028,63232,55,5504,6600
2,0.01,0.9,0.0031622776601683794,0.983720261082,64947,11,365,442
3,0.001,0.9,0.0031622776601683794,0.952841760938,62847,72,15783,18915
17,0.00021544346900318845,0.8,0.042169650342858224,0.910347856375,59869,244,56030,67136
256,0.046415888336127774,0.8,0.00023713737056616554,0.986991352808,65164,10,25,37
5,0.002154434690031882,0.9,0.0031622776601683794,0.958248148653,63220,56,9558,11458
2,0.01,0.9,0.01778279410038923,0.982705616889,64870,21,1551,1864
2,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
10,0.00046415888336127773,0.9,0.0031622776601683794,0.871549073948,57250,301,80539,96503
50,0.001,0.8,0.0031622776601683794,0.968939772538,63928,54,7192,8622
10,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
2,0.1,0.8,0.0001,0.99142852816,65466,1,24,36
3,0.046415888336127774,0.9,0.0031622776601683794,0.983659685309,64935,19,87,110
149,0.002154434690031882,0.9,0.00023713737056616554,0.971408235276,64098,47,2329,2797
29,0.046415888336127774,0.9,0.0005623413251903491,0.984007996002,64964,13,44,59
17,0.004641588833612777,0.9,0.0001,0.974649039117,64334,25,603,727
29,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.1,0.8,0.0005623413251903491,0.987536534763,65202,8,35,48
29,0.046415888336127774,0.9,0.0001,0.984007996002,64964,13,31,44
149,0.01,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
10,0.046415888336127774,0.8,0.0001,0.98490148865,65021,15,29,41
3,0.002154434690031882,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,0.9,0.0005623413251903491,0.901640089046,59334,204,47417,56817
256,0.001,0.8,0.0001,0.971817121742,64135,37,1900,2283
10,0.00021544346900318845,0.9,0.042169650342858224,0.718489240228,46605,839,237000,283963
87,0.004641588833612777,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.9,0.0001,0.842669574304,55412,232,55174,66111
17,0.046415888336127774,0.9,0.001333521432163324,0.983402238275,64926,11,53,69
2,0.046415888336127774,0.9,0.001333521432163324,0.987309375615,65184,11,40,54
17,0.046415888336127774,0.9,0.00023713737056616554,0.98352338982,64929,16,39,53
87,0.004641588833612777,0.8,0.0,0.981887843957,64818,19,113,141
5,0.001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.001,0.9,0.007498942093324558,0.955491950994,63009,85,18595,22285
17,0.046415888336127774,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
149,0.0001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
5,0.00021544346900318845,0.8,0.1,0.796101949025,51940,629,155993,186906
3,0.046415888336127774,0.8,0.0005623413251903491,0.983659685309,64943,11,45,60
17,0.01,0.9,0.001333521432163324,0.978647040116,64604,19,453,549
17,0.002154434690031882,0.9,0.0,0.969636393924,64001,27,1311,1576
87,0.00046415888336127773,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
149,0.002154434690031882,0.8,0.0,0.976981206367,64491,22,271,331
50,0.002154434690031882,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.0001,0.9,0.042169650342858224,0.478200293792,29732,1845,502485,602048
2,0.1,0.8,0.00023713737056616554,0.99142852816,65466,1,24,36
256,0.046415888336127774,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
256,0.002154434690031882,0.9,0.001333521432163324,0.970802477549,64054,51,4729,5672
17,0.00021544346900318845,0.9,0.01778279410038923,0.809034876501,52883,540,142909,171229
5,0.002154434690031882,0.9,0.042169650342858224,0.955507094937,63015,80,12902,15465
5,0.004641588833612777,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
149,0.002154434690031882,1.0,0.1,0.0595308406403,0,3931,839364,1005675
2,0.001,0.9,0.007498942093324558,0.957172928687,63130,75,15988,19162
87,0.1,0.8,0.042169650342858224,0.986627898172,65124,26,1554,1868
29,0.021544346900318822,0.8,0.0005623413251903491,0.985840413127,65087,11,51,67
5,0.1,0.8,0.01778279410038923,0.98194841973,64811,30,1867,2242
17,0.1,0.9,0.1,0.984477458241,64974,34,1945,2335
29,0.004641588833612777,0.8,0.0031622776601683794,0.980691472446,64733,25,1021,1230
17,0.1,0.9,0.0005623413251903491,0.985037784138,65036,9,35,48
10,0.00021544346900318845,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
29,0.00021544346900318845,0.9,0.0,0.919949116351,60628,119,16449,19715
149,0.00021544346900318845,0.8,0.0,0.950100707222,62676,62,8181,9808
2,0.0001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.021544346900318822,0.8,0.0001,0.977132645798,64509,14,86,109
256,0.021544346900318822,0.8,0.00023713737056616554,0.986006996502,65098,11,38,52
2,0.002154434690031882,0.8,0.042169650342858224,0.96609271122,63743,51,9551,11449
149,0.001,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
256,0.01,0.9,0.0005623413251903491,0.980600608787,64726,26,203,249
29,0.002154434690031882,0.9,0.01778279410038923,0.966380446141,63760,53,9428,11301
50,0.001,0.8,0.0005623413251903491,0.970590462345,64033,58,4499,5397
2,0.021544346900318822,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
2,0.021544346900318822,0.9,0.0,0.985991852559,65099,9,50,66
10,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.00046415888336127773,1.0,0.0,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.9,0.00023713737056616554,0.833492344737,54762,276,70132,84032
2,0.0001,0.8,0.0005623413251903491,0.867717656323,56934,364,84762,101561
50,0.002154434690031882,0.9,0.0001,0.971226507958,64089,44,1553,1866
87,0.004641588833612777,0.9,0.01778279410038923,0.973301228174,64232,38,4685,5619
256,0.1,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
87,0.001,0.9,0.001333521432163324,0.961776687414,63446,63,10019,12009
17,0.1,0.9,0.00023713737056616554,0.985037784138,65036,9,24,36
256,0.00046415888336127773,0.8,0.042169650342858224,0.94666303212,62385,126,28908,34641
87,0.01,0.8,0.01778279410038923,0.983538533763,64914,32,2111,2534
256,0.00046415888336127773,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
5,0.01,0.8,0.0,0.973876698015,64282,26,217,265
2,0.002154434690031882,0.9,0.042169650342858224,0.96609271122,63743,51,9551,11449
17,0.004641588833612777,0.9,0.0,0.97466418306,64338,22,479,579
29,0.1,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,0.8,0.01778279410038923,0.978404737025,64575,32,3338,4005
17,0.002154434690031882,0.8,0.0,0.976632895673,64471,19,415,503
149,0.004641588833612777,0.9,0.0001,0.975921130344,64427,16,313,381
50,0.046415888336127774,0.9,0.0,0.98418972332,64978,11,30,43
5,0.002154434690031882,0.8,0.0001,0.962579316402,63511,51,2671,3207
2,0.002154434690031882,0.8,0.1,0.965623248982,63709,54,9940,11915
17,0.046415888336127774,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.00046415888336127773,0.9,0.007498942093324558,0.933351506065,61506,126,35215,42198
10,0.00021544346900318845,0.9,0.007498942093324558,0.747414171702,48593,761,207206,248265
17,0.002154434690031882,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.00046415888336127773,0.8,0.0001,0.950888192268,62720,70,9521,11413
3,0.0001,0.8,0.0005623413251903491,0.841442914906,55113,450,108624,130152
3,0.00046415888336127773,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
10,0.001,0.9,0.0005623413251903491,0.92927778535,61262,101,22241,26653
50,0.0001,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.021544346900318822,0.9,0.0005623413251903491,0.983538533763,64925,21,73,93
3,0.001,0.8,0.00023713737056616554,0.957718110642,63183,58,7642,9162
10,0.004641588833612777,0.8,0.0,0.97861675223,64603,18,258,315
149,0.002154434690031882,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
256,0.021544346900318822,0.9,0.00023713737056616554,0.983780836854,64946,16,63,82
256,0.00021544346900318845,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
149,0.021544346900318822,0.8,0.0001,0.986113004104,65103,13,29,42
2,0.002154434690031882,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
5,0.1,0.8,0.001333521432163324,0.982811624491,64886,12,34,47
256,0.00046415888336127773,0.8,0.0031622776601683794,0.955416231278,63006,83,20960,25119
3,0.00021544346900318845,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
87,0.00046415888336127773,0.9,0.007498942093324558,0.930171277997,61266,156,34978,41913
5,0.1,0.8,0.0,0.982781336604,64886,10,24,36
149,0.046415888336127774,0.9,0.0005623413251903491,0.984719761331,65011,13,40,54
5,0.1,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
3,0.00021544346900318845,0.8,0.01778279410038923,0.859721654324,56349,421,105253,126112
17,0.001,0.8,0.01778279410038923,0.964457165357,63625,61,12621,15127
256,0.046415888336127774,0.9,0.042169650342858224,0.98385655657,64936,31,1991,2390
17,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.9,0.001333521432163324,0.983992852059,64962,14,51,67
